Mean_P, SD_P
1.949768066406250000e-01,4.991368168447183962e+01
1.889038085937500000e-01,4.835900604584137596e+01
2.147979736328125000e-01,5.498786172110736459e+01
2.103424072265625000e-01,5.384724542341870546e+01
1.998748779296875000e-01,5.116757836788981706e+01
1.853485107421875000e-01,4.744885673980896712e+01
2.028961181640625000e-01,5.194100996700751693e+01
2.096252441406250000e-01,5.366365307413320807e+01
1.813049316406250000e-01,4.641370838745456950e+01
1.750640869140625000e-01,4.481606432665092399e+01
1.766967773437500000e-01,4.523402988779023559e+01
1.794281005859375000e-01,4.593324330315416404e+01
1.809539794921875000e-01,4.632386532291059922e+01
2.316894531250000000e-01,5.931204747981063008e+01
1.751861572265625000e-01,4.484731408823142829e+01
1.820678710937500000e-01,4.660901939733273736e+01
1.672515869140625000e-01,4.281607958549819415e+01
1.896972656250000000e-01,4.856212949611470719e+01
1.793518066406250000e-01,4.591371220216638704e+01
1.859130859375000000e-01,4.759338688711881815e+01
2.193756103515625000e-01,5.615972778037653512e+01
1.693878173828125000e-01,4.336295041315712240e+01
2.009887695312500000e-01,5.145273244231200493e+01
1.690216064453125000e-01,4.326920112841557398e+01
1.780700683593750000e-01,4.558558970557101730e+01
1.795349121093750000e-01,4.596058684453715415e+01
2.222747802734375000e-01,5.690190961791369517e+01
2.240753173828125000e-01,5.736284360122625969e+01
1.625976562500000000e-01,4.162468242524118267e+01
1.916656494140625000e-01,4.906603190160043226e+01
1.754608154296875000e-01,4.491762605178757184e+01
2.100524902343750000e-01,5.377302723966496245e+01
1.785888671875000000e-01,4.571840119228813393e+01
1.533813476562500000e-01,3.926532542591255748e+01
1.905822753906250000e-01,4.878869026757342908e+01
1.857757568359375000e-01,4.755823090534079967e+01
2.210998535156250000e-01,5.660113066270124449e+01
1.204528808593750000e-01,3.083570223956961698e+01
1.687011718750000000e-01,4.318717050426675286e+01
1.594848632812500000e-01,4.082781350493812766e+01
2.051086425781250000e-01,5.250741189565427192e+01
1.725158691406250000e-01,4.416372555365774843e+01
1.833953857421875000e-01,4.694886055452078466e+01
1.976318359375000000e-01,5.059336399884791291e+01
2.010192871093750000e-01,5.146054488270715410e+01
2.138366699218750000e-01,5.474176984866083728e+01
1.764221191406250000e-01,4.516371792423411335e+01
1.883850097656250000e-01,4.822619455912418829e+01
1.696319580078125000e-01,4.342544993631815942e+01
1.750488281250000000e-01,4.481215810645334585e+01
2.035522460937500000e-01,5.210897743550274441e+01
1.999816894531250000e-01,5.119492190927282849e+01
1.884765625000000000e-01,4.824963188030959316e+01
1.784667968750000000e-01,4.568715143070766516e+01
1.801300048828125000e-01,4.611292943224216145e+01
2.013397216796875000e-01,5.154257550685598943e+01
1.509857177734375000e-01,3.865204885489504250e+01
2.127075195312500000e-01,5.445270955404109969e+01
2.170257568359375000e-01,5.555816986995171192e+01
1.844024658203125000e-01,4.720667108756003216e+01
1.851196289062500000e-01,4.739026343684552245e+01
1.890411376953125000e-01,4.839416202761948682e+01
1.832885742187500000e-01,4.692151701313785139e+01
1.595916748046875000e-01,4.085515704632106804e+01
1.607818603515625000e-01,4.115984222173106133e+01
1.772460937500000000e-01,4.537465381490255112e+01
1.874237060546875000e-01,4.798010268667766809e+01
2.102813720703125000e-01,5.383162054262841423e+01
1.879272460937500000e-01,4.810900795319728473e+01
1.826477050781250000e-01,4.675745576484017363e+01
1.850891113281250000e-01,4.738245099645040170e+01
1.946868896484375000e-01,4.983946350071810372e+01
1.601409912109375000e-01,4.099578097343338356e+01
2.169799804687500000e-01,5.554645120935899882e+01
1.972656250000000000e-01,5.049961471410641423e+01
1.128540039062500000e-01,2.889040458118277144e+01
1.973266601562500000e-01,5.051523959489666282e+01
1.806640625000000000e-01,4.624964713915687042e+01
2.303161621093750000e-01,5.896048766202989100e+01
1.871490478515625000e-01,4.790979072312151743e+01
2.171325683593750000e-01,5.558551341133465939e+01
1.720733642578125000e-01,4.405044516792838749e+01
1.921539306640625000e-01,4.919103094792251341e+01
1.957855224609375000e-01,5.012071135494274898e+01
1.950683593750000000e-01,4.993711900565720896e+01
1.834716796875000000e-01,4.696839165550859008e+01
2.421112060546875000e-01,6.197999587474678407e+01
1.924285888671875000e-01,4.926134291147864985e+01
1.670227050781250000e-01,4.275748628253471395e+01
1.705627441406250000e-01,4.366372936836956598e+01
2.093811035156250000e-01,5.360115355097214973e+01
2.014923095703125000e-01,5.158163770883159316e+01
1.748504638671875000e-01,4.476137724388500772e+01
1.463623046875000000e-01,3.746846413503316597e+01
1.763305664062500000e-01,4.514028060304870138e+01
2.050781250000000000e-01,5.249959945525914407e+01
1.823272705078125000e-01,4.667542514069135251e+01
1.962280273437500000e-01,5.023399174067206019e+01
2.009887695312500000e-01,5.145273244231200493e+01
1.963653564453125000e-01,5.026914772245013552e+01
1.434936523437500000e-01,3.673409473789113378e+01
1.919555664062500000e-01,4.914025008535416106e+01
1.684265136718750000e-01,4.311685854071059509e+01
2.140350341796875000e-01,5.479255071122917542e+01
1.762695312500000000e-01,4.512465572225845989e+01
1.517028808593750000e-01,3.883564120418056120e+01
2.167510986328125000e-01,5.548785790639554705e+01
1.970062255859375000e-01,5.043320897074780618e+01
1.907196044921875000e-01,4.882384624935150441e+01
2.134399414062500000e-01,5.464020812352416812e+01
1.809234619140625000e-01,4.631605288251542873e+01
1.685180664062500000e-01,4.314029586189597154e+01
2.021484375000000000e-01,5.174960517732687038e+01
1.894226074218750000e-01,4.849181753255855654e+01
1.791534423828125000e-01,4.586293133959807022e+01
1.991577148437500000e-01,5.098398601860433388e+01
1.845397949218750000e-01,4.724182706933810039e+01
1.616973876953125000e-01,4.139421543358488975e+01
1.739807128906250000e-01,4.453872269262388528e+01
1.989135742187500000e-01,5.092148649544331107e+01
1.745605468750000000e-01,4.468715906013130024e+01
1.646270751953125000e-01,4.214420971151716344e+01
2.130279541015625000e-01,5.453474017818997055e+01
2.039184570312500000e-01,5.220272672024427862e+01
1.733093261718750000e-01,4.436684900393105124e+01
2.261657714843750000e-01,5.789799576829246774e+01
1.955566406250000000e-01,5.006211805197925457e+01
1.810455322265625000e-01,4.634730264409596856e+01
1.990051269531250000e-01,5.094492381662873726e+01
1.992645263671875000e-01,5.101132955998728846e+01
2.021484375000000000e-01,5.174960517732687038e+01
2.176666259765625000e-01,5.572223111824935415e+01
1.788787841796875000e-01,4.579261937604189114e+01
2.067565917968750000e-01,5.292928367699121139e+01
2.067108154296875000e-01,5.291756501639845567e+01
1.642608642578125000e-01,4.205046042677566476e+01
1.775970458984375000e-01,4.546449687944654272e+01
1.535034179687500000e-01,3.929657518749306888e+01
1.941833496093750000e-01,4.971055823419851549e+01
1.948852539062500000e-01,4.989024436328643475e+01
2.155761718750000000e-01,5.518707895118312479e+01
1.716766357421875000e-01,4.394888344279172543e+01
1.765136718750000000e-01,4.518715524541948270e+01
1.636657714843750000e-01,4.189811783907067166e+01
1.792144775390625000e-01,4.587855622038832593e+01
1.768798828125000000e-01,4.528090453016097428e+01
2.017059326171875000e-01,5.163632479159755206e+01
1.974334716796875000e-01,5.054258313627962451e+01
2.035369873046875000e-01,5.210507121530520891e+01
1.730804443359375000e-01,4.430825570096761368e+01
1.716003417968750000e-01,4.392935234180389159e+01
1.670532226562500000e-01,4.276529872292983470e+01
1.626434326171875000e-01,4.163640108583386734e+01
1.879882812500000000e-01,4.812463283398754754e+01
1.541748046875000000e-01,3.946844887618589581e+01
2.086181640625000000e-01,5.340584254109394635e+01
1.525421142578125000e-01,3.905048331504657000e+01
2.210388183593750000e-01,5.658550578191102431e+01
1.985626220703125000e-01,5.083164343089931947e+01
2.065734863281250000e-01,5.288240903462040876e+01
1.982269287109375000e-01,5.074570658655294153e+01
1.924438476562500000e-01,4.926524913167620667e+01
1.782684326171875000e-01,4.563637056813936255e+01
1.999511718750000000e-01,5.118710946887766511e+01
1.971740722656250000e-01,5.047617739292100936e+01
1.891784667968750000e-01,4.842931800939756926e+01
1.761779785156250000e-01,4.510121840107309055e+01
1.609649658203125000e-01,4.120671686410184265e+01
1.578979492187500000e-01,4.042156660439147942e+01
1.844940185546875000e-01,4.723010840874539440e+01
1.744537353515625000e-01,4.465981551874833855e+01
1.758422851562500000e-01,4.501528155672665577e+01
1.549530029296875000e-01,3.966766610626165601e+01
1.956329345703125000e-01,5.008164915296704578e+01
2.243194580078125000e-01,5.742534312438726829e+01
2.264251708984375000e-01,5.796440151165109711e+01
1.766052246093750000e-01,4.521059256660488046e+01
1.965179443359375000e-01,5.030820992442579609e+01
2.519683837890625000e-01,6.450341412237307281e+01
1.902923583984375000e-01,4.871447208381972871e+01
1.808624267578125000e-01,4.630042800172517303e+01
1.779327392578125000e-01,4.555043372379289934e+01
1.843566894531250000e-01,4.719495242696736881e+01
1.697998046875000000e-01,4.346841835849135549e+01
1.379852294921875000e-01,3.532394924657058510e+01
2.138671875000000000e-01,5.474958228905596513e+01
2.224121093750000000e-01,5.693706559969176340e+01
1.644134521484375000e-01,4.208952262875127559e+01
1.603851318359375000e-01,4.105828049659442769e+01
1.933593750000000000e-01,4.949962234353004931e+01
2.091674804687500000e-01,5.354646646820626898e+01
1.930694580078125000e-01,4.942540415977634893e+01
1.976623535156250000e-01,5.060117643924305497e+01
1.606750488281250000e-01,4.113249868034812096e+01
1.975402832031250000e-01,5.056992667766260041e+01
2.180175781250000000e-01,5.581207418279335286e+01
2.208251953125000000e-01,5.653081869914508673e+01
2.087860107421875000e-01,5.344881096326715664e+01
1.946411132812500000e-01,4.982774484012541194e+01
1.600494384765625000e-01,4.097234365224801422e+01
2.166748046875000000e-01,5.546832680540769900e+01
2.093048095703125000e-01,5.358162244998432300e+01
1.916046142578125000e-01,4.905040702081017656e+01
1.828918457031250000e-01,4.681995528800123196e+01
1.808166503906250000e-01,4.628870934113252389e+01
2.055511474609375000e-01,5.262069228138366128e+01
1.380767822265625000e-01,3.534738656775596155e+01
1.701965332031250000e-01,4.356998008362801045e+01
1.836853027343750000e-01,4.702307873827449924e+01
2.263336181640625000e-01,5.794096419046570645e+01
2.012786865234375000e-01,5.152695062606569820e+01
1.992034912109375000e-01,5.099570467919703276e+01
2.020263671875000000e-01,5.171835541574632344e+01
1.685638427734375000e-01,4.315201452248868463e+01
2.107849121093750000e-01,5.396052580914806640e+01
1.824340820312500000e-01,4.670276868207427157e+01
2.282257080078125000e-01,5.842533549496363321e+01
1.956481933593750000e-01,5.008555537316465234e+01
2.211456298828125000e-01,5.661284932329398600e+01
2.002258300781250000e-01,5.125742143243381577e+01
1.858978271484375000e-01,4.758948066692127554e+01
1.890258789062500000e-01,4.839025580742188737e+01
1.530609130859375000e-01,3.918329480176375057e+01
1.544647216796875000e-01,3.954266705993961040e+01
2.270050048828125000e-01,5.811283787915853338e+01
1.719818115234375000e-01,4.402700784674300394e+01
1.922607421875000000e-01,4.921837448930541115e+01
2.125244140625000000e-01,5.440583491167031127e+01
1.727294921875000000e-01,4.421841263642362918e+01
2.061614990234375000e-01,5.277694108928615435e+01
1.938171386718750000e-01,4.961680894945696707e+01
1.909179687500000000e-01,4.887462711191982123e+01
1.814880371093750000e-01,4.646058302982533661e+01
2.034912109375000000e-01,5.209335255471246029e+01
1.918029785156250000e-01,4.910118788337850759e+01
2.017364501953125000e-01,5.164413723199266570e+01
1.387634277343750000e-01,3.552316647664635241e+01
1.973876953125000000e-01,5.053086447568689010e+01
2.049102783203125000e-01,5.245663103308594799e+01
1.863403320312500000e-01,4.770276105265063649e+01
1.637420654296875000e-01,4.191764894005847708e+01
1.744537353515625000e-01,4.465981551874833855e+01
1.871643066406250000e-01,4.791369694331911688e+01
1.618957519531250000e-01,4.144499629615323499e+01
1.336975097656250000e-01,3.422630137105512915e+01
1.777801513671875000e-01,4.551137152181728140e+01
2.070922851562500000e-01,5.301522052133757512e+01
1.774902343750000000e-01,4.543715333806357393e+01
1.860656738281250000e-01,4.763244908909449293e+01
2.047424316406250000e-01,5.241366261091275192e+01
1.836853027343750000e-01,4.702307873827449924e+01
1.940765380859375000e-01,4.968321469281553249e+01
1.983184814453125000e-01,5.076914390773831798e+01
1.682891845703125000e-01,4.308170255893252687e+01
1.882171630859375000e-01,4.818322613695098511e+01
1.498107910156250000e-01,3.835126989968263445e+01
1.887664794921875000e-01,4.832385006406332195e+01
2.210845947265625000e-01,5.659722444250370899e+01
1.788482666015625000e-01,4.578480693564678461e+01
1.712341308593750000e-01,4.383560305706237870e+01
2.048187255859375000e-01,5.243319371190053602e+01
2.252349853515625000e-01,5.765971633624108250e+01
1.843261718750000000e-01,4.718713998657221254e+01
1.924285888671875000e-01,4.926134291147864985e+01
1.888427734375000000e-01,4.834338116505109184e+01
1.712188720703125000e-01,4.383169683686480056e+01
1.640167236328125000e-01,4.198796090361462063e+01
1.942291259765625000e-01,4.972227689479116464e+01
1.674346923828125000e-01,4.286295422786893994e+01
1.651916503906250000e-01,4.228873985882706421e+01
1.444244384765625000e-01,3.697237416994255454e+01
1.754455566406250000e-01,4.491371983159002212e+01
2.070465087890625000e-01,5.300350186074489045e+01
1.923065185546875000e-01,4.923009314989813134e+01
1.711273193359375000e-01,4.380825951567943122e+01
1.898956298828125000e-01,4.861291035868307375e+01
2.132720947265625000e-01,5.459723970135097915e+01
1.885681152343750000e-01,4.827306920149495539e+01
1.849822998046875000e-01,4.735510745506748265e+01
1.875152587890625000e-01,4.800354000786306585e+01
2.217559814453125000e-01,5.676909813119650750e+01
1.502227783203125000e-01,3.845673784501683912e+01
1.706848144531250000e-01,4.369497912995005606e+01
1.760559082031250000e-01,4.506996863949255783e+01
2.140197753906250000e-01,5.478864449103161860e+01
2.095489501953125000e-01,5.364412197314539554e+01
2.254791259765625000e-01,5.772221585940208399e+01
1.848754882812500000e-01,4.732776391368449964e+01
1.888580322265625000e-01,4.834728738524869840e+01
1.734008789062500000e-01,4.439028632511642769e+01
1.781311035156250000e-01,4.560121458636123037e+01
2.039642333984375000e-01,5.221444538083699882e+01
2.027435302734375000e-01,5.190194776503187057e+01
1.891784667968750000e-01,4.842931800939756926e+01
2.110443115234375000e-01,5.402693155250661050e+01
2.078399658203125000e-01,5.320662531101822168e+01
1.869049072265625000e-01,4.784729119996051594e+01
1.917419433593750000e-01,4.908556300258828742e+01
1.713562011718750000e-01,4.386685281864286878e+01
1.774597167968750000e-01,4.542934089766848160e+01
1.888885498046875000e-01,4.835509982564384757e+01
2.307281494140625000e-01,5.906595560736408146e+01
1.970520019531250000e-01,5.044492763134055480e+01
1.886901855468750000e-01,4.830431896307552364e+01
1.562805175781250000e-01,4.000750726344971042e+01
1.422882080078125000e-01,3.642550334228361208e+01
2.241516113281250000e-01,5.738237470221405090e+01
1.683807373046875000e-01,4.310513988011788911e+01
1.732635498046875000e-01,4.435513034333834526e+01
2.171783447265625000e-01,5.559723207192734407e+01
2.082061767578125000e-01,5.330037459575972747e+01
1.919555664062500000e-01,4.914025008535416106e+01
1.881561279296875000e-01,4.816760125616072230e+01
1.940460205078125000e-01,4.967540225242044016e+01
1.954803466796875000e-01,5.004258695099144205e+01
2.063751220703125000e-01,5.283162817205204931e+01
1.862030029296875000e-01,4.766760507087253984e+01
1.901397705078125000e-01,4.867540988184407524e+01
